Date,Heure,Time,leader_CARMA_mode,leader_Speed_command,leader_CARMA_ovr,leader_avg_speed_driven_wheels,leader_ACC_speed,leader_ACC_status,leader_GPS_CARMA_speed,leader_GPS_speed,leader_acceleration,leader_fuel_consumption,leader_CARMA_ovr_manual,leader_radar1,follower1_CARMA_mode,follower1_Speed_command,follower1_CARMA_ovr,follower1_avg_speed_driven_wheels,follower1_ACC_speed,follower1_ACC_status,follower1_GPS_CARMA_speed,follower1_GPS_speed,follower1_acceleration,follower1_fuel_consumption,follower1_CARMA_ovr_manual,follower1_radar1,follower2_CARMA_mode,follower2_Speed_command,follower2_CARMA_ovr,follower2_avg_speed_driven_wheels,follower2_ACC_speed,follower2_ACC_status,follower2_GPS_CARMA_speed,follower2_GPS_speed,follower2_acceleration,follower2_fuel_consumption,follower2_CARMA_ovr_manual,follower2_radar1,follower3_CARMA_mode,follower3_Speed_command,follower3_CARMA_ovr,follower3_avg_speed_driven_wheels,follower3_ACC_speed,follower3_ACC_status,follower3_GPS_CARMA_speed,follower3_GPS_speed,follower3_acceleration,follower3_fuel_consumption,follower3_CARMA_ovr_manual,follower3_radar1,follower4_CARMA_mode,follower4_Speed_command,follower4_CARMA_ovr,follower4_avg_speed_driven_wheels,follower4_ACC_speed,follower4_ACC_status,follower4_GPS_CARMA_speed,follower4_GPS_speed,follower4_acceleration,follower4_fuel_consumption,follower4_CARMA_ovr_manual,follower4_radar1
17/07/2018,14:19:04,5.0,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.95,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,-0.001,0.0,0.0,1.9,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.001,0.0,0.0,1.9,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.875,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,1.925,,4.25
17/07/2018,14:19:05,5.1,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.95,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.9,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.95,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.85,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,1.95,,4.25
17/07/2018,14:19:05,5.2,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.002,0.0,0.0,1.975,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.001,0.0,0.0,1.85,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.9,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.875,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,1.275,,4.25
17/07/2018,14:19:05,5.3,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.0,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.825,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.95,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.85,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.001,,0.0,1.95,,4.25
17/07/2018,14:19:05,5.4,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.975,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,-0.001,0.0,0.0,1.825,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.925,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.875,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,2.0,,4.25
17/07/2018,14:19:05,5.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,2.0,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.825,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.925,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.85,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,2.0,,4.25
17/07/2018,14:19:05,5.6,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.025,,0.0,,,,0.0,14.7395845125,0.0,0.001,0.0,0.0,1.825,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.9,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.95,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.001,,0.0,2.05,,4.25
17/07/2018,14:19:05,5.7,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.002,0.0,0.0,2.0,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.001,0.0,0.0,1.85,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,-0.001,0.0,0.0,1.9,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.875,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,2.025,,4.25
17/07/2018,14:19:05,5.8,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.0,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.825,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.001,0.0,0.0,1.9,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.95,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.001,,0.0,2.1,,4.25
17/07/2018,14:19:05,5.9,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.002,0.0,0.0,1.925,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.85,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.9,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.9,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,2.075,,4.25
17/07/2018,14:19:06,6.0,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.975,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.85,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.925,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.95,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,2.175,,4.25
17/07/2018,14:19:06,6.1,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.95,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.85,,8.75,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.925,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.925,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,2.175,,4.25
17/07/2018,14:19:06,6.2,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.975,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.001,0.0,0.0,1.85,,8.75,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.9,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.9,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.001,,0.0,2.175,,4.25
17/07/2018,14:19:06,6.3,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.925,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.85,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,-0.002,0.0,0.0,1.9,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.9,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,2.15,,4.25
17/07/2018,14:19:06,6.4,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.925,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.85,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.9,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.875,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,2.175,,4.25
17/07/2018,14:19:06,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.925,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.85,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.9,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.9,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,2.125,,4.25
17/07/2018,14:19:06,6.6,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.95,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.925,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.9,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.9,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,2.15,,4.25
17/07/2018,14:19:06,6.7,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.95,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.925,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.925,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.825,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,-0.001,,0.0,2.125,,4.25
17/07/2018,14:19:06,6.8,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.95,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.925,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.925,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.85,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,2.15,,4.25
17/07/2018,14:19:06,6.9,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.95,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.001,0.0,0.0,1.925,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.95,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.825,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,2.075,,4.25
17/07/2018,14:19:06,7.0,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.975,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.925,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.9,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.85,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.001,,0.0,2.05,,4.25
17/07/2018,14:19:07,7.1,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,2.0,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.875,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.95,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.85,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,2.025,,4.25
17/07/2018,14:19:07,7.2,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.975,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.825,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.9,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.925,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,2.05,,4.25
17/07/2018,14:19:07,7.3,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.0,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.825,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,-0.001,0.0,0.0,1.95,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.875,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,2.025,,4.25
17/07/2018,14:19:07,7.4,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.925,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.825,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.001,0.0,0.0,1.875,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.925,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,-0.001,,0.0,2.025,,4.25
17/07/2018,14:19:07,7.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.925,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.825,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,-0.001,0.0,0.0,1.925,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.875,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,2.025,,4.25
17/07/2018,14:19:07,7.599999999999999,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.925,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.001,0.0,0.0,1.825,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.925,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.925,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.002,,0.0,2.05,,4.25
17/07/2018,14:19:07,7.7,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.925,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.825,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,-0.001,0.0,0.0,1.925,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.85,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,2.075,,4.25
17/07/2018,14:19:07,7.8,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.975,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.001,0.0,0.0,1.825,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.925,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.9,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,-0.001,,0.0,2.05,,4.25
17/07/2018,14:19:07,7.9,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.95,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,-0.001,0.0,0.0,2.45,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.925,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.825,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.001,,0.0,2.075,,4.25
17/07/2018,14:19:07,8.0,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.0,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.001,0.0,0.0,1.825,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.925,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.875,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.001,,0.0,2.05,,4.25
17/07/2018,14:19:08,8.099999999999998,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.975,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,-0.001,0.0,0.0,1.825,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,-0.001,0.0,0.0,1.925,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.875,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,2.025,,4.25
17/07/2018,14:19:08,8.199999999999998,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.0,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.825,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,-0.001,0.0,0.0,1.925,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.875,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,-0.001,,0.0,2.025,,4.25
17/07/2018,14:19:08,8.3,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.95,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.8,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.9,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.875,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.001,,0.0,2.025,,4.25
17/07/2018,14:19:08,8.4,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,2.0,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.8,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.001,0.0,0.0,1.875,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.9,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.001,,0.0,2.025,,4.25
17/07/2018,14:19:08,8.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.95,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.8,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,-0.001,0.0,0.0,1.9,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.9,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,1.975,,4.25
17/07/2018,14:19:08,8.599999999999998,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.95,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.85,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.001,0.0,0.0,1.875,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.9,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,1.975,,4.25
17/07/2018,14:19:08,8.699999999999998,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.975,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.825,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.925,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.875,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,1.925,,4.25
17/07/2018,14:19:08,8.8,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.975,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.85,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.001,0.0,0.0,1.925,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.875,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,1.975,,4.25
17/07/2018,14:19:08,8.9,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.975,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,-0.001,0.0,0.0,1.85,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.975,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.85,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.001,,0.0,1.925,,4.25
17/07/2018,14:19:09,9.0,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.975,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.001,0.0,0.0,1.85,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.001,0.0,0.0,1.9,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.925,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.001,,0.0,1.975,,4.25
17/07/2018,14:19:09,9.1,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.975,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.85,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,-0.001,0.0,0.0,1.95,,6.5,,,,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.875,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,-0.001,,0.0,1.925,,4.25
17/07/2018,14:19:09,9.2,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.925,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.775,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,-0.001,0.0,0.0,1.9,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.925,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,1.925,,4.25
17/07/2018,14:19:09,9.3,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.925,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.8,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.925,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.875,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,1.9,,4.25
17/07/2018,14:19:09,9.4,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.925,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.775,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.85,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.925,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,1.925,,4.25
17/07/2018,14:19:09,9.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.925,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,-0.001,0.0,0.0,1.75,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.875,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.85,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.001,,0.0,1.975,,4.25
17/07/2018,14:19:09,9.6,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.925,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.75,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.9,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.875,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,1.95,,4.25
17/07/2018,14:19:09,9.7,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.925,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.75,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.9,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.825,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,-0.001,,0.0,1.975,,4.25
17/07/2018,14:19:09,9.8,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.95,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.75,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.001,0.0,0.0,1.925,,6.5,,,,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.85,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,1.95,,4.25
17/07/2018,14:19:09,9.9,,,,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.925,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.0,0.0,0.0,1.75,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.925,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.825,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,1.925,,4.25
17/07/2018,14:19:09,10.0,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.975,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.001,0.0,0.0,1.75,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,0.0,0.0,0.0,1.925,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.875,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,1.9,,4.25
17/07/2018,14:19:10,10.1,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.95,,0.0,2.0,0.0,1.0,0.0,14.7395845125,0.0,0.001,0.0,0.0,1.75,,8.625,2.0,0.0,1.0,0.0,19.201390425,0,-0.001,0.0,0.0,1.925,,6.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.875,,4.125,2.0,0.0,1.0,0.0,20.104168275,0.0,0.0,,0.0,1.9,,4.25
